Description,JSON
Command injection and multiple stack-based buffer overflows vulnerabilities in the modifyUserb_func function of spx_restservice allow an attacker to execute arbitrary code with the same privileges as the server user (root). This issue affects: Lanner Inc IAC-AST2500A standard firmware version 1.10.0.,"{""rootcause"": """", ""weakness"": [""Command injection"", ""stack-based buffer overflows""], ""impact"": ""execute arbitrary code with the same privileges as the server user (root)"", ""vector"": """", ""attacker"": """", ""product"": ""Lanner Inc IAC-AST2500A"", ""version"": ""standard firmware version 1.10.0"", ""component"": ""modifyUserb_func function of spx_restservice""}"
LibreDWG v0.12.3 was discovered to contain a heap-buffer overflow via decode_preR13.,"{""rootcause"": """", ""weakness"": ""heap-buffer overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""LibreDWG"", ""version"": ""v0.12.3"", ""component"": ""decode_preR13""}"
A Heap-based Buffer Overflow vulnerabilty exists in jhead 3.04 and 3.05 is affected by: Buffer Overflow via the RemoveUnknownSections function in jpgfile.c.,"{""rootcause"": """", ""weakness"": ""Heap-based Buffer Overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""jhead"", ""version"": ""3.04 and 3.05"", ""component"": ""RemoveUnknownSections function in jpgfile.c""}"
A Heap-based Buffer Overflow vulnerability exists in jhead 3.04 and 3.05 via the RemoveSectionType function in jpgfile.c.,"{""rootcause"": """", ""weakness"": ""Heap-based Buffer Overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""jhead"", ""version"": ""3.04 and 3.05"", ""component"": ""RemoveSectionType function in jpgfile.c""}"
"TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger undefined behavior by binding to null pointer in `tf.raw_ops.ParameterizedTruncatedNormal`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/3f6fe4dfef6f57e768260b48166c27d148f3015f/tensorflow/core/kernels/parameterized_truncated_normal_op.cc#L630) does not validate input arguments before accessing the first element of `shape`. If `shape` argument is empty, then `shape_tensor.flat<T>()` is an empty array. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2, TensorFlow 2.3.3, TensorFlow 2.2.3 and TensorFlow 2.1.4, as these are also affected and still in supported range.","{""rootcause"": ""does not validate input arguments before accessing the first element"", ""weakness"": """", ""impact"": ""undefined behavior"", ""vector"": """", ""attacker"": """", ""product"": ""TensorFlow"", ""version"": ""2.5.0, 2.4.2, 2.3.3, 2.2.3 and 2.1.4"", ""component"": ""tf.raw_ops.ParameterizedTruncatedNormal""}"
"Possible buffer overflow due to lack of range check while processing a DIAG command for COEX management in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables","{""rootcause"": ""lack of range check"", ""weakness"": ""buffer overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Snapdragon"", ""version"": """", ""component"": ""DIAG command for COEX management""}"
"Possible heap overflow due to lack of index validation before allocating and writing to heap buffer in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile","{""rootcause"": ""lack of index validation before allocating and writing to heap buffer"", ""weakness"": ""heap overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Snapdragon"", ""version"": """", ""component"": """"}"
"Improper access control sequence for AC database after memory allocation can lead to possible memory corruption in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking","{""rootcause"": ""Improper access control sequence"", ""weakness"": ""memory corruption"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Snapdragon"", ""version"": """", ""component"": ""AC database""}"
"Lack of MBN header size verification against input buffer can lead to memory corruption in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables","{""rootcause"": ""Lack of header size verification against input buffer"", ""weakness"": ""memory corruption"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Snapdragon"", ""version"": """", ""component"": ""MBN header""}"
"A race condition was addressed with improved locking. This issue is fixed in macOS Monterey 12.1, Security Update 2021-008 Catalina, macOS Big Sur 11.6.2. A remote attacker may be able to cause unexpected application termination or heap corruption.","{""rootcause"": """", ""weakness"": ""race condition"", ""impact"": ""unexpected application termination or heap corruption"", ""vector"": """", ""attacker"": ""remote attacker"", ""product"": ""macOS"", ""version"": ""macOS Monterey 12.1, Security Update 2021-008 Catalina, macOS Big Sur 11.6.2"", ""component"": """"}"
"In Boa, there is a possible escalation of privilege due to a stack buffer overflow. This could lead to remote escalation of privilege from a proximal attacker with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: A20210008; Issue ID: OSBNB00123241.","{""rootcause"": """", ""weakness"": ""stack buffer overflow"", ""impact"": ""remote escalation of privilege"", ""vector"": """", ""attacker"": ""proximal attacker"", ""product"": ""Boa"", ""version"": """", ""component"": """"}"
"A vulnerability has been identified in APOGEE MBC (PPC) (BACnet) (All versions), APOGEE MBC (PPC) (P2 Ethernet) (All versions), APOGEE MEC (PPC) (BACnet) (All versions), APOGEE MEC (PPC) (P2 Ethernet) (All versions), APOGEE PXC Compact (BACnet) (All versions < V3.5.4), APOGEE PXC Compact (P2 Ethernet) (All versions < V2.8.19), APOGEE PXC Modular (BACnet) (All versions < V3.5.4), APOGEE PXC Modular (P2 Ethernet) (All versions < V2.8.19), Capital VSTAR (All versions with enabled Ethernet options), Desigo PXC00-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC00-U (All versions >= V2.3 and < V6.30.016), Desigo PXC001-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC100-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC12-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC128-U (All versions >= V2.3 and < V6.30.016), Desigo PXC200-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC22-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC22.1-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC36.1-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC50-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC64-U (All versions >= V2.3 and < V6.30.016), Desigo PXM20-E (All versions >= V2.3 and < V6.30.016), Nucleus NET (All versions), Nucleus ReadyStart V3 (All versions < V2017.02.4), Nucleus Source Code (All versions), TALON TC Compact (BACnet) (All versions < V3.5.4), TALON TC Modular (BACnet) (All versions < V3.5.4). The DHCP client application assumes that the data supplied with the “Hostname” DHCP option is NULL terminated. In cases when global hostname variable is not defined, this may lead to Out-of-bound reads, writes, and Denial-of-service conditions. (FSMD-2021-0014)","{""rootcause"": ""assumes that the data supplied with the Hostname DHCP option is NULL terminated"", ""weakness"": ""Out-of-bound reads, writes"", ""impact"": ""Denial-of-service"", ""vector"": """", ""attacker"": """", ""product"": ""DHCP client application"", ""version"": """", ""component"": """"}"
"It may be possible to have an extremely long aggregation pipeline in conjunction with a specific stage/operator and cause a stack overflow due to the size of the stack frames used by that stage. If an attacker could cause such an aggregation to occur, they could maliciously crash MongoDB in a DoS attack. This vulnerability affects MongoDB Server v4.4 versions prior to and including 4.4.28, MongoDB Server v5.0 versions prior to 5.0.4 and MongoDB Server v4.2 versions prior to 4.2.16. Workaround: >= v4.2.16 users and all v4.4 users can add the --setParameter internalPipelineLengthLimit=50 instead of the default 1000 to mongod at startup to prevent a crash. ","{""rootcause"": ""size of the stack frames"", ""weakness"": ""stack overflow"", ""impact"": ""crash MongoDB"", ""vector"": ""extremely long aggregation pipeline"", ""attacker"": """", ""product"": ""MongoDB Server"", ""version"": ""v4.4 prior to and including 4.4.28, v5.0 prior to 5.0.4, v4.2 prior to 4.2.16"", ""component"": ""aggregation pipeline""}"
Stack-based buffer overflow in the function get_key in parse.c of abcm2ps v8.14.11 allows remote attackers to cause a Denial of Service (DoS) via unspecified vectors.,"{""rootcause"": """", ""weakness"": ""Stack-based buffer overflow"", ""impact"": ""Denial of Service (DoS)"", ""vector"": ""unspecified vectors"", ""attacker"": ""remote attackers"", ""product"": ""abcm2ps"", ""version"": ""v8.14.11"", ""component"": ""function get_key in parse.c""}"
"HyperKit is a toolkit for embedding hypervisor capabilities in an application. In versions 0.20210107 and prior of HyperKit, the implementation of `qnotify` at `pci_vtrnd_notify` fails to check the return value of `vq_getchain`. This leads to `struct iovec iov;` being uninitialized and used to read memory in `len = (int) read(sc->vrsc_fd, iov.iov_base, iov.iov_len);` when an attacker is able to make `vq_getchain` fail. This issue may lead to a guest crashing the host causing a denial of service and, under certain circumstance, memory corruption. This issue is fixed in commit 41272a980197917df8e58ff90642d14dec8fe948.","{""rootcause"": ""Fails to check the return value"", ""weakness"": ""uninitialized memory use"", ""impact"": [""guest crashing the host"", ""denial of service"", ""memory corruption""], ""vector"": """", ""attacker"": """", ""product"": ""HyperKit"", ""version"": ""0.20210107 and prior"", ""component"": ""qnotify at pci_vtrnd_notify""}"
"HyperKit is a toolkit for embedding hypervisor capabilities in an application. In versions 0.20210107, function `pci_vtsock_proc_tx` in `virtio-sock` can lead to to uninitialized memory use. In this situation, there is a check for the return value to be less or equal to `VTSOCK_MAXSEGS`, but that check is not sufficient because the function can return `-1` if it finds an error it cannot recover from. Moreover, the negative return value will be used by `iovec_pull` in a while condition that can further lead to more corruption because the function is not designed to handle a negative `iov_len`. This issue may lead to a guest crashing the host causing a denial of service and, under certain circumstance, memory corruption. This issue is fixed in commit af5eba2360a7351c08dfd9767d9be863a50ebaba.","{""rootcause"": ""function can return -1 if it finds an error it cannot recover from"", ""weakness"": ""uninitialized memory use"", ""impact"": [""potentially corrupt control data in memory"", ""execute arbitrary code""], ""vector"": """", ""attacker"": """", ""product"": ""HyperKit"", ""version"": ""0.20210107"", ""component"": ""function pci_vtsock_proc_tx in virtio-sock""}"
